"city_id";"city";"latitude_city";"longitude_city";"avg_temp_c";"median_pop";"hotel_name";"hotel_description";"booking_score";"average_price";"latitude";"longitude"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"RAVISSANT STUDIO";"L’hébergement RAVISSANT STUDIO se trouve à Uzès, à respectivement 27 km et 38 km de ces lieux d’intérêt : Parc des expositions de Nîmes et Gare d'Avignon-Centre. Vous pourrez pratiquer la pêche dans les environs. Cet appartement propose une connexion Wi-Fi gratuite et est à respectivement 39 km et 41 km de : Palais des Papes d'Avignon et Gare TGV d'Avignon.  Cet appartement comprend 1 chambre, une télévision à écran plat avec les chaînes du câble, une cuisine équipée avec un réfrigérateur et un ";"8.6";"184";"44.0141777";"4.4220873"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Patio De Violette";"Situé dans la campagne du Languedoc-Roussillon, le Patio De Violette se trouve à 2 minutes de route de la ville d'Uzès. Il dispose d'une piscine extérieure avec un solarium et d'un patio fleuri au premier étage.  Toutes les chambres climatisées sont équipées d'une télévision par satellite et d'une connexion Wi-Fi gratuite. Elles sont insonorisées et comprennent un balcon surplombant le patio et une salle de bains privative pourvue d'un sèche-cheveux.  Un petit-déjeuner buffet est servi chaque ma";"8.7";"295";"44.02843142";"4.42002386"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Appart One Uzès";"Situé à Uzès, l’établissement Appart One Uzès comprend une connexion Wi-Fi gratuite, un jardin, une terrasse et un bar. Un parking privé est disponible sur place.  Vous bénéficierez d’une salle de bains privative entièrement équipée avec une douche et des articles de toilette gratuits.  Si vous souhaitez découvrir la région, vous aurez la possibilité de pratiquer la randonnée dans les environs.  Vous séjournerez à respectivement 27 km et 39 km de ces lieux d’intérêt : Parc des expositions de Nîm";"7.7";"160";"44.01204827";"4.41224146"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"La petite hostellerie";"L’établissement La petite hostellerie vous accueille à Uzès, à respectivement 27 km et 38 km de ces lieux d’intérêt : Parc des expositions de Nîmes et Palais des Papes d'Avignon. Il est installé à respectivement 14 km, 4,7 km et 24 km de : Pont du Gard, Golf d'Uzès et Ecole des beaux Arts de Nimes. Vous profiterez d'une cuisine commune et d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.  Les hébergements sont dotés de la climatisation, d’une armoire, d’une machine à café, d’un réfrigér";"8.9";"223";"44.0108258";"4.4177601"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"La Casita - Studio Confort avec Parking privé - Lit douillet - Centre Uzès, Pont du Gard";"L’hébergement La Casita - Studio Confort avec Parking privé - Lit douillet - Centre Uzès, Pont du Gard se situe à Uzès, à seulement 27 km de ce lieu d’intérêt : Parc des expositions de Nîmes. Il offre une vue sur la ville et possède une connexion Wi-Fi gratuite ainsi qu’un parking privé gratuit. Cet appartement est à respectivement 39 km et 14 km de : Palais des Papes d'Avignon et Pont du Gard.  Cet appartement comprend une télévision à écran plat par satellite. L’hébergement possède une cuisine";"8.1";"244";"44.0121521";"4.4169701"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"La Casita - Studio Confort et Design - Emplacement Parfait - Uzès, Pont du Gard";"L’hébergement La Casita - Studio Confort et Design - Emplacement Parfait - Uzès, Pont du Gard vous accueille à Uzès, à respectivement 39 km et 14 km de ces lieux d’intérêt : Palais des Papes d'Avignon et Pont du Gard. Vous pourrez pratiquer le vélo dans les environs. Cet hébergement est installé à 27 km de : Parc des expositions de Nîmes. Il comprend une connexion Wi-Fi gratuite et un service de concierge.  Cet appartement avec climatisation se compose de 1 chambre séparée, d'une kitchenette ent";"8.5";"229";"44.0142503";"4.4199672"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"La Maison Rouge d'Uzes B&B";"Situé à Uzès, l’établissement La Maison Rouge d'Uzes B&B propose une piscine extérieure, une connexion Wi-Fi gratuite, un jardin et une terrasse.  Vous trouverez une salle de bains privative avec une douche dans certains logements, tout comme des articles de toilette gratuits, un sèche-cheveux et des peignoirs.  Vous séjournerez à respectivement 27 km et 39 km de ces lieux d’intérêt : Parc des expositions de Nîmes et Palais des Papes d'Avignon. L'aéroport le plus proche (Aéroport de Nîmes Alès C";"8.7";"360";"44.01417771";"4.42260727"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Le Mas des Alexandrins";"Situé à Uzès, l’établissement Le Mas des Alexandrins propose une piscine extérieure ouverte en saison et un jardin, ainsi que des hébergements avec une terrasse ou un balcon, une connexion Wi-Fi gratuite et une télévision à écran plat.  Vous trouverez une salle de bains privative avec une douche et des articles de toilette gratuits dans chaque logement, tout comme un sèche-cheveux.  L’établissement Le Mas des Alexandrins sert un petit-déjeuner à la carte ou continental.  Si vous souhaitez découv";"9.7";"418";"43.99589186";"4.42746718"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"LOGIS HOTEL L' Auberge d'Uzes";"L’établissement LOGIS HOTEL L' Auberge d'Uzes vous accueille à Uzès, à 26 km de ce lieu d’intérêt : Parc des expositions de Nîmes. Il comprend une piscine extérieure ouverte en saison, une terrasse et un parking privé gratuit. Disposant d’une connexion Wi-Fi gratuite, cette maison d'hôtes est à respectivement 36 km et 37 km environ de : Palais des Papes d'Avignon et Gare TGV d'Avignon. Cet établissement non-fumeurs se trouve à 35 km de : Gare d'Avignon-Centre.  Les hébergements possèdent une arm";"8.2";"178";"43.99277827";"4.42427516"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Uzès, au cœur du centre médiéval La Boussole d'Uzès, appartement de caractère du XVII -ème siècle";"L’hébergement Uzès, au cœur du centre médiéval La Boussole d'Uzès, appartement de caractère du XVII -ème siècle se trouve à Uzès, à respectivement 27 km et 39 km de ces lieux d’intérêt : Parc des expositions de Nîmes et Palais des Papes d'Avignon. Vous pourrez pratiquer la randonnée dans les environs. Cet hébergement offre une vue sur la ville et met à votre disposition une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.  Cet appartement comprend 2 chambres, une cuisine avec un réfrigéra";"9.0";"303";"44.0124278";"4.4192465"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Le mas des Lilas";"Offrant une vue sur le jardin, l’établissement Le mas des Lilas comprend une connexion Wi-Fi gratuite et un parking privé gratuit. Il se situe à Uzès, à 27 km de ce lieu d’intérêt : Parc des expositions de Nîmes.  L’établissement propose des hébergements avec vue sur la piscine, une terrasse, un coin salon et une télévision à écran plat par satellite. Vous bénéficierez d’une cuisine entièrement équipée avec un réfrigérateur et un lave-vaisselle, ainsi que d'une salle de bains privative avec une ";"8.3";"338";"43.99711946";"4.42578703"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Le Cherche Midi - Appartement centre historique d'Uzès";"L’hébergement Le Cherche Midi - Appartement centre historique d'Uzès se situe à Uzès, à 27 km de ce lieu d’intérêt : Parc des expositions de Nîmes. Il possède un restaurant, une connexion Wi-Fi gratuite et un service d'étage. Cet hébergement offre une vue sur la ville et est installé à respectivement 39 km et 14 km de : Palais des Papes d'Avignon et Pont du Gard.  Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, a";"9.3";"244";"44.0127104";"4.4185003"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"A fleur de rue, Calme, proximité et fraîcheur";"Situé à Uzès, l’hébergement A fleur de rue, Calme, proximité et fraîcheur offre une vue sur le jardin. Il comprend une terrasse et une connexion Wi-Fi gratuite. Occupant un bâtiment datant de 1750, cet appartement est à respectivement 28 km et 39 km de : Parc des expositions de Nîmes et Gare d'Avignon-Centre.  Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec un";"9.5";"247";"44.015516";"4.4205845"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Appartement avec parking en centre ville d'Uzès";"Situé à Uzès, l’hébergement Appartement avec parking en centre ville d'Uzès comprend une piscine privée et une connexion Wi-Fi gratuite. Cet hébergement est installé à 27 km de : Parc des expositions de Nîmes. Il propose une terrasse et un parking privé gratuit.  Cet appartement avec climatisation se compose de 2 chambres séparées, d'une kitchenette entièrement équipée et de 2 salles de bains. Des serviettes et du linge de lit sont mis à votre disposition.  Vous pourrez profiter d’une piscine in";"7.3";"231";"44.0126338";"4.4142025"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Appartement avec clim et parking à Uzès";"Situé à Uzès et offrant une vue sur la ville, l’hébergement Appartement avec clim et parking à Uzès comprend une piscine privée. Cet hébergement est installé à 27 km de : Parc des expositions de Nîmes. Il possède une terrasse et un parking privé gratuit.  Cet appartement avec climatisation se compose de 2 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 2 salles de bains avec une douche et une baignoire. Des serviettes et du linge ";"7.2";"243";"44.0126338";"4.4142025"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Une chambre à Uzès";"L’hébergement Une chambre à Uzès se situe à Uzès, à respectivement quelques pas et 400 mètres de ces lieux d’intérêt : Place aux Herbes et Cathédrale Saint-Théodorit. Il met à votre disposition une connexion Wi-Fi gratuite et offre une vue sur la ville. Cet appartement est à respectivement 27 km et 39 km de : Parc des expositions de Nîmes et Palais des Papes d'Avignon.  Cet appartement comporte 1 chambre, une cuisine entièrement équipée avec un réfrigérateur et un micro-ondes, ainsi que 1 salle ";"9.3";"214";"44.0118323";"4.4185005"
"c9053d4c-2a2f-45eb-ad2b-88f6fa0bc183";"Uzes";"44.0121279";"4.4196718";"32.795";"0.0";"Le Mas Dulac";"Situé dans un parc arboré à 4 km du centre d'Uzés, Le Mas Dulac est une chambre d'hôtes occupant un bâtiment restauré du XVIe siècle. Vous aurez accès à une piscine extérieure ouverte en saison. Une connexion Wi-Fi dans les parties communes et un parking sont disponibles gratuitement.  Toutes les chambres possèdent une salle de bains privative pourvue d'une baignoire ou d'une douche.  Le petit-déjeuner est servi tous les matins, tandis que des plats traditionnels préparés avec des ingrédients fr";"8.2";"232";"43.99228663";"4.43396687"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"L'oasis urbaine";"L’hébergement L'oasis urbaine vous accueille à respectivement 49 km et 400 mètres de ces lieux d’intérêt : Termes Chateau et IUT de Perpignan - Campus de Carcassonne. Il comprend une connexion Wi-Fi gratuite et une terrasse. Cet appartement est à respectivement 400 mètres et 500 mètres de : Memorial House (Maison des Memoires) et Cathédrale Saint-Michel de Carcassonne.  Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une bouilloire,";"10.0";"130";"43.2148921";"2.3497057"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"Tribe Carcassonne";"Bénéficiant d’un emplacement privilégié dans la ville basse de Carcassonne, où vous pourrez découvrir tous les secrets de la cité médiévale dans un cadre urbain unique, le Tribe Carcassonne se trouve au cœur du quartier historique de la Bastide Saint-Louis, au pied du Pont-Vieux. Le TRIBE propose des chambres très confortables et met à votre disposition des parties communes ainsi que des espaces de coworking à la décoration raffinée. Vous pourrez déguster des plats maison au café de l’établissem";"8.1";"329";"43.21030573";"2.3577556"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"3-Bedroom House with Garden Near the Cité de Carcassonne";"L’hébergement 3-Bedroom House with Garden Near the Cité de Carcassonne offre une vue sur le jardin, à environ 2 km de ce lieu d’intérêt : Memorial House (Maison des Memoires). Il comprend un patio et une machine à café. Cet hébergement est installé à 49 km de : Termes Chateau. Il possède un jardin et un parking privé gratuit.  Disposant d’une terrasse et offrant une vue sur la ville, cette maison de vacances comprend 3 chambres, un salon, une télévision à écran plat par satellite, une cuisine éq";"";"226";"43.20983856";"2.37427669"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"Premiere Classe Carcassonne";"Le Premiere Classe Carcassonne se situe à La Bouriette, à proximité de l'autoroute A61 des Deux Mers et à 3 minutes de l'aéroport. Une connexion Wi-Fi est disponible gratuitement.  Les chambres climatisées disposent toutes d'un espace de travail et d'une télévision. Certaines peuvent accueillir gratuitement une 3ème personne sur un lit superposé.  Le Premiere Classe Carcassonne propose également un parking privé gratuit, l'enregistrement et le départ 24h/24 ainsi qu'un petit-déjeuner quotidien.";"7.2";"80";"43.20661669";"2.31279239"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"ibis Styles Carcassonne La Cité";"L'ibis Styles Carcassonne La Cité est situé à seulement 700 mètres de la ville médiévale de Carcassonne. L’établissement dispose d’un restaurant, d’une piscine extérieure, d’une salle de sport et d’un parking privé gratuit. Une connexion Wi-Fi est accessible gratuitement.  Toutes les chambres et des studios disposent de la climatisation. Elles possèdent une télévision, ainsi qu'une salle de bains privative avec une douche ou une baignoire. Toutes sont accessibles par ascenseur et certaines sont ";"8.6";"331";"43.20758443";"2.37271428"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"Hotel du Roi & Spa by SOWELL COLLECTION";"L’établissement Hotel du Roi & Spa by SOWELL COLLECTION vous accueille à Carcassonne, à 49 km de ce lieu d’intérêt : Termes Chateau. Il comprend un jardin, une terrasse, un restaurant et un parking privé. Cet hôtel 5 étoiles propose un service d'étage, une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. Cet hôtel possède une piscine intérieure et un service de concierge.  Les hébergements comprennent la climatisation, une armoire, une machine à café, un coffre-fort, une télévision à éc";"8.3";"283";"43.21085";"2.357769"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"ibis budget Carcassonne La Cité";"L'ibis budget Carcassonne La Cité est situé à Carcassonne, à 15 minutes à pied de la cité médiévale et à 2 km du centre-ville.  Présentant un décor moderne et fonctionnel, les chambres comprennent une connexion Wi-Fi gratuite, une salle de bains privative et une télévision par satellite.  Un petit-déjeuner buffet continental est servi. Par ailleurs, Carcassonne abrite un grand nombre de restaurants, de bars et d'épiceries.  L'aéroport de Carcassonne se trouve à seulement 15 minutes de route de l";"7.8";"127";"43.20765481";"2.37880826"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"Campanile Carcassonne Est - La Cité";"Doté d'un bar et d'un restaurant, le Campanile Carcassonne Est - La Cité se trouve à Carcassonne, à 20 minutes de marche de la cité médiévale. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. Le centre-ville et la gare de Carcassonne sont à 3 km de l'hôtel.  Présentant une décoration contemporaine, les chambres du Campanile Carcassonne Est-La Cité disposent de la climatisation, d'une télévision à écran plat et d'un plateau/bouilloire.  Un petit-déjeuner buffet ";"8.2";"161";"43.20917774";"2.38705471"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"GOOD KNIGHT";"L’établissement GOOD KNIGHT se trouve à Carcassonne, à 49 km de ce lieu d’intérêt : Termes Chateau. Il propose un jardin, une terrasse et un parking privé gratuit. Disposant d’une connexion Wi-Fi gratuite, cet hôtel est à respectivement 1,5 km et 1,5 km environ de : Memorial House (Maison des Memoires) et Cathédrale Saint-Michel de Carcassonne. Cet hôtel vous accueille à respectivement 1,9 km et 4,2 km de : IUT de Perpignan - Campus de Carcassonne et Golf de Carcassonne.  Les hébergements dispos";"8.8";"303";"43.207746";"2.366914"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"ibis budget Carcassonne Aéroport - A61";"L'ibis budget Carcassonne Aéroport vous accueille à respectivement 1 et 5 km de l'aéroport et du centre-ville médiéval de Carcassonne. Il propose des hébergements modernes avec connexion Wi-Fi gratuite.  Les chambres disposent d'une télévision par satellite à écran plat. Toutes équipées de la climatisation et d'une salle de bains privative.  Un petit-déjeuner buffet est servi chaque matin sur place. Des rafraîchissements et des collations sont par ailleurs disponibles dans les distributeurs auto";"7.7";"112";"43.20451891";"2.31039047"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"L'Écrin Jacques Ourtal";"L’hébergement L'Écrin Jacques Ourtal se trouve à Carcassonne, à respectivement 48 km et 700 mètres de ces lieux d’intérêt : Termes Chateau et IUT de Perpignan - Campus de Carcassonne. Il propose des équipements tels qu’une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement est à respectivement 600 mètres et 400 mètres de : Memorial House (Maison des Memoires) et Cathédrale Saint-Michel de Carcassonne.  Cet appartement comporte 1 chambre, une cuisine avec un réfrigérateur et";"8.6";"116";"43.2087344";"2.3486458"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"ibis Carcassonne Est la Cité";"L'ibis Carcassonne Est la Cité se trouve à 5 minutes en voiture du centre-ville de Carcassonne et à 1 km de la partie médiévale de la ville. Il dispose de chambres climatisées avec télévision par satellite à écran plat et connexion Wi-Fi gratuite.  Un petit-déjeuner buffet, composé de plats sucrés et salés, comme des œufs, de la salade de fruits, des yaourts et des jus, est servi chaque matin. Des viennoiseries cuites sur place, des madeleines fraîches ainsi qu'une boisson chaude et un fruit à e";"8.2";"168";"43.20925202";"2.3867476"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"Le PALACE, Auberge";"L’établissement Le PALACE, Auberge se trouve à Carcassonne, à respectivement 49 km et 3,6 km de ces lieux d’intérêt : Termes Chateau et Zone Commerciale du Pont Rouge. Il est installé à proximité de plusieurs attractions connues, notamment à respectivement 600 mètres, 800 mètres et 900 mètres de : Memorial House (Maison des Memoires), Cathédrale Saint-Michel de Carcassonne et IUT de Perpignan - Campus de Carcassonne. Vous pourrez profiter d'une cuisine commune et d'un salon commun.  Les hébergem";"7.7";"117";"43.2158918";"2.353731"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"203 Balcon de la Bastide";"L’hébergement 203 Balcon de la Bastide vous accueille à Carcassonne, à respectivement 200 mètres et 500 mètres de ces lieux d’intérêt : Cathédrale Saint-Michel de Carcassonne et IUT de Perpignan - Campus de Carcassonne. Il propose une connexion Wi-Fi gratuite, une terrasse et la climatisation. Cet appartement est à quelques pas de : Memorial House (Maison des Memoires).  Cet appartement comporte 2 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin ";"8.5";"270";"43.21220454";"2.35238204"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"Hotel Espace Cite";"L'Hotel Espace Cite est situé à seulement 200 mètres du centre-ville médiéval de Carcassonne et à 500 mètres du canal du Midi, deux sites classés au patrimoine mondial de l'UNESCO. Cet hôtel dispose d’une connexion Wi-Fi gratuite.  Toutes les chambres climatisées comprennent une télévision à écran plat et une salle de bains privative pourvue d'une douche.  Un petit-déjeuner buffet est servi chaque matin dans la salle du petit-déjeuner de l'hôtel ou, par beau temps, sur la terrasse offrant une vu";"8.6";"201";"43.2083547";"2.36776024"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"Le petit coin de la bastide 11";"L’hébergement Le petit coin de la bastide 11 vous accueille à Carcassonne, à respectivement 600 mètres et 800 mètres de ces lieux d’intérêt : Memorial House (Maison des Memoires) et Cathédrale Saint-Michel de Carcassonne. Il met à votre disposition une connexion Wi-Fi gratuite et offre une vue sur la ville. Occupant un bâtiment datant de 1900, cet appartement est à 900 mètres de : IUT de Perpignan - Campus de Carcassonne.  Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièr";"9.3";"210";"43.2162907";"2.3534917"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"Cerise Carcassonne Sud";"Installé à 500 mètres de la cité médiévale de Carcassonne, le Cerise Carcassonne Sud vous propose une piscine intérieure, un hammam et une connexion Wi-Fi gratuite. La bastide Saint-Louis se trouve à 1,5 km seulement.  La Cerise Carcassonne Sud se compose de 2 bâtiments implantés dans un grand espace verdoyant. Tous les studios et les appartements comprennent la climatisation, une télévision, une armoire et une salle de bains pourvue d’un sèche-cheveux. La kitchenette est équipée d’un micro-onde";"7.7";"290";"43.20754846";"2.3726145"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"Le Minervois";"L’établissement Le Minervois vous accueille à Carcassonne, à respectivement 49 km et 600 mètres de ces lieux d’intérêt : Termes Chateau et Memorial House (Maison des Memoires). Il comprend des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat.  Offrant une vue sur la ville, les hébergements sont pourvus d’un coin salon, d'un lave-linge et d'une cuisine entièrement équipée avec un réfrigérateur. Leur salle de bains privative possède des articles de toilette gratuits. U";"7.3";"120";"43.2166272";"2.3537713"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"B&B HOTEL Carcassonne Rocadest La Cité";"L’établissement B&B HOTEL Carcassonne Rocadest La Cité se trouve à Carcassonne, à respectivement 49 km et 3,5 km de ces lieux d’intérêt : Termes Chateau et Memorial House (Maison des Memoires). Il propose des hébergements dotés de la climatisation et d’une salle de bains privative. Il vous accueille à respectivement 3,8 km, 3,9 km et 4,1 km de : Cathédrale Saint-Michel de Carcassonne, IUT de Perpignan - Campus de Carcassonne et Zone Commerciale du Pont Rouge. Une terrasse bien exposée, une conne";"8.4";"150";"43.208233";"2.391701"
"b71b56d0-dbb6-4854-a7fc-7a1c7366ef6f";"Carcassonne";"43.2130358";"2.3491069";"32.795";"0.0";"MarQue Néo Art-AW";"L’hébergement MarQue Néo Art-AW vous accueille à Carcassonne, à respectivement 500 mètres et 200 mètres de ces lieux d’intérêt : IUT de Perpignan - Campus de Carcassonne et Memorial House (Maison des Memoires). Cet hébergement possède une connexion Wi-Fi gratuite dans l’ensemble de ses locaux et est installé à 200 mètres de : Cathédrale Saint-Michel de Carcassonne.  Cet appartement compte 1 chambre, un salon comportant une télévision, une cuisine entièrement équipée avec un réfrigérateur et un l";"8.8";"150";"43.2116659";"2.3523114"
"c7f09628-e63d-46db-bb52-1c82536bdf75";"Toulouse";"43.6044638";"1.4442433";"32.59166666666667";"0.0";"La casa del cielo";"L’hébergement La casa del cielo vous accueille dans le centre de Toulouse, à respectivement 4,9 km et 5 km de ces lieux d’intérêt : Zénith de Toulouse et Parc des expositions de Toulouse. Il comprend une connexion Wi-Fi gratuite et offre une vue sur la ville. Cet appartement est à respectivement 5,1 km et 1 km de : Stadium de Toulouse et Métro Marengo – SNCF.  Cet appartement se compose de 2 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ains";"8.6";"182";"43.6137157";"1.4481294"
"c7f09628-e63d-46db-bb52-1c82536bdf75";"Toulouse";"43.6044638";"1.4442433";"32.59166666666667";"0.0";"Eklo Hotels Toulouse Cartoucherie Zénith";"L’établissement Eklo Hotels Toulouse Cartoucherie Zénith se situe à Toulouse, à 600 mètres de ce lieu d’intérêt : Zénith de Toulouse. Il possède un salon commun, une terrasse, un restaurant et un parking privé. De nombreux équipements et services sont fournis sur place, notamment une cuisine commune, une réception ouverte 24h/24 et une connexion Wi-Fi gratuite disponible dans l'ensemble des locaux. Vous trouverez sur place des animations en soirée et une bagagerie.  Vous profiterez de la climati";"8.1";"120";"43.603436";"1.407623"
"c7f09628-e63d-46db-bb52-1c82536bdf75";"Toulouse";"43.6044638";"1.4442433";"32.59166666666667";"0.0";"The Social Hub Toulouse";"L’établissement The Social Hub Toulouse bénéficie d’une situation géographique idéale à Toulouse. Il comprend une connexion Wi-Fi gratuite, une piscine extérieure ouverte en saison, une salle de sport des hébergements dotés de la climatisation. Il possède un restaurant, un salon commun et une terrasse. Vous pourrez prendre un verre au bar sur place.  Les hébergements possèdent un bureau et une télévision à écran plat. Vous bénéficierez d'une bouilloire ainsi que d'une salle de bains privative do";"8.7";"179";"43.610053";"1.43037"
"c7f09628-e63d-46db-bb52-1c82536bdf75";"Toulouse";"43.6044638";"1.4442433";"32.59166666666667";"0.0";"Mercure Toulouse Centre Saint-Georges";"Le Mercure Toulouse Centre Saint-Georges se trouve dans le centre historique de Toulouse, à seulement 50 mètres de la place Wilson et à 3,5 km du Stadium de Toulouse. L’établissement propose des hébergements climatisés avec une connexion Wi-Fi gratuite et une terrasse avec un couloir de nage.  Desservies par un ascenseur, toutes les chambres du Toulouse Saint-Georges disposent d’une télévision par satellite et d’une salle de bains privative.  L'établissement propose également un bar, un service ";"8.3";"386";"43.60332861";"1.44823596"
"c7f09628-e63d-46db-bb52-1c82536bdf75";"Toulouse";"43.6044638";"1.4442433";"32.59166666666667";"0.0";"Premiere Classe Toulouse Sesquières";"Cet hôtel Première Classe est situé à côté de l'autoroute A620 et du lac de Sesquières, à seulement 5 km au nord du centre de Toulouse. Il propose un hébergement avec salle de bains et un parking privé gratuit sur place.  Chaque chambre de l'hôtel Première Classe Toulouse Sesquières dispose d'une salle de bains privative et d'une télévision.  L'Hôtel Toulouse Sesquières abrite une réception ouverte 24h/24. La station de métro La Vache se trouve à 2,5 km et permet de rejoindre le centre-ville et ";"6.3";"116";"43.64653885";"1.4191293"
"c7f09628-e63d-46db-bb52-1c82536bdf75";"Toulouse";"43.6044638";"1.4442433";"32.59166666666667";"0.0";"La Fabrik Matabiau - Charmant appt avec terrasse et parking";"Doté d’une connexion Wi-Fi gratuite, l’hébergement La Fabrik Matabiau - Charmant appt avec terrasse et parking se situe dans le centre de Toulouse, à respectivement 4,7 km et 4,7 km de ces lieux d’intérêt : Stadium de Toulouse et Parc des expositions de Toulouse. Cet hébergement est installé à 4,6 km de : Zénith de Toulouse. Il possède une terrasse et un parking privé gratuit.  Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une mac";"";"216";"43.6108233";"1.4475045"
